casualty_group,killed,injured,total_casualties,proportion_killed
21580,0,0,0,NA
21581,0,0,0,NA
21582,0,0,0,NA
21583,0,0,0,NA
21584,0,0,0,NA
21585,0,0,0,NA
21586,0,0,0,NA
21587,0,0,0,NA
21588,0,0,0,NA
21589,0,0,0,NA
21590,NA,NA,1,NA
21591,0,0,0,NA
21592,0,0,0,NA
21593,0,0,0,NA
21594,0,0,0,NA
21595,0,0,0,NA
21596,0,0,0,NA
21597,NA,NA,1,NA
21598,0,0,0,NA
21599,0,0,0,NA
21600,0,0,0,NA
21601,0,0,0,NA
21602,0,0,0,NA
21603,0,0,0,NA
21604,0,3,3,0
21605,0,0,0,NA
21606,0,0,0,NA
21607,0,0,0,NA
21608,0,0,0,NA
21609,0,1,1,0
21610,0,0,0,NA
21611,4,6,10,0.4
21612,0,0,0,NA
21613,0,0,0,NA
21614,0,0,0,NA
21615,1,0,1,1
21616,0,0,0,NA
21617,0,0,0,NA
21618,2,8,10,0.2
21619,0,0,0,NA
21620,0,0,0,NA
21621,0,0,0,NA
21622,0,0,0,NA
21623,0,0,0,NA
21624,0,0,0,NA
21625,0,0,0,NA
21626,0,0,0,NA
21627,0,0,0,NA
21628,0,0,0,NA
21629,0,0,0,NA
21630,0,0,0,NA
21631,0,0,0,NA
21632,0,0,0,NA
21633,3,1,4,0.75
21634,2,8,10,0.2
21635,0,0,0,NA
21636,0,0,0,NA
21637,0,0,0,NA
21638,0,0,0,NA
21639,6,20,26,0.23076923076923078
21640,0,1,1,0
21641,0,0,0,NA
21642,0,0,0,NA
21643,0,0,0,NA
21644,0,0,0,NA
21645,0,0,0,NA
21646,0,0,0,NA
21647,0,0,0,NA
21648,0,0,0,NA
21649,0,0,0,NA
21650,0,0,0,NA
21651,0,1,1,0
21652,1,8,9,0.1111111111111111
21653,18,19,37,0.4864864864864865
21654,0,0,0,NA
21655,0,0,0,NA
21656,0,0,0,NA
21657,0,0,0,NA
21658,0,0,0,NA
21659,0,0,0,NA
21660,0,0,0,NA
21661,0,0,0,NA
21662,0,0,0,NA
21663,0,0,0,NA
21664,0,0,0,NA
21665,0,0,0,NA
21666,0,0,0,NA
21667,2,12,14,0.14285714285714285
21668,0,0,0,NA
21669,0,0,0,NA
21670,0,0,0,NA
21671,0,0,0,NA
21672,0,0,0,NA
21673,0,0,0,NA
21674,16,13,29,0.5517241379310345
21675,5,34,39,0.1282051282051282
21676,0,0,0,NA
21677,0,0,0,NA
21678,0,0,0,NA
21679,0,0,0,NA
21680,0,0,0,NA
21681,0,0,0,NA
21682,0,0,0,NA
21683,1,5,6,0.16666666666666666
21684,2,0,2,1
21685,0,0,0,NA
21686,0,0,0,NA
21687,0,0,0,NA
21688,0,0,0,NA
21689,0,0,0,NA
21690,0,0,0,NA
21691,0,0,0,NA
21692,0,0,0,NA
21693,0,0,0,NA
21694,0,0,0,NA
21695,3,4,7,0.42857142857142855
21696,1,3,4,0.25
21697,0,0,0,NA
21698,4,24,28,0.14285714285714285
21699,0,0,0,NA
21700,0,0,0,NA
21701,0,0,0,NA
21702,0,0,0,NA
21703,0,0,0,NA
21704,0,0,0,NA
21705,1,0,1,1
21706,0,0,0,NA
21707,0,0,0,NA
21708,0,0,0,NA
21709,2,3,5,0.4
21710,0,0,0,NA
21711,0,0,0,NA
21712,0,0,0,NA
21713,0,0,0,NA
21714,0,0,0,NA
21715,0,0,0,NA
21716,0,0,0,NA
21717,NA,NA,1,NA
21718,0,0,0,NA
21719,0,0,0,NA
21720,0,0,0,NA
21721,0,0,0,NA
21722,0,0,0,NA
21723,0,0,0,NA
21724,0,0,0,NA
21725,0,0,0,NA
21726,0,0,0,NA
21727,0,0,0,NA
21728,0,0,0,NA
21729,1,1,2,0.5
21730,0,0,0,NA
21731,1,2,3,0.3333333333333333
21732,0,0,0,NA
21733,0,3,3,0
21734,0,0,0,NA
21735,8,4,12,0.6666666666666666
21736,0,0,0,NA
21737,0,1,1,0
21738,0,0,0,NA
21739,2,6,8,0.25
21740,0,0,0,NA
21741,0,2,2,0
21742,0,0,0,NA
21743,0,1,1,0
21744,0,0,0,NA
21745,0,0,0,NA
21746,0,0,0,NA
21747,0,0,0,NA
21748,0,0,0,NA
21749,0,0,0,NA
21750,0,0,0,NA
21751,0,0,0,NA
21752,0,0,0,NA
21753,0,0,0,NA
21754,0,0,0,NA
21755,0,0,0,NA
21756,0,0,0,NA
21757,0,0,0,NA
21758,0,0,0,NA
21759,0,0,0,NA
21760,0,0,0,NA
21761,0,0,0,NA
21762,0,0,0,NA
21763,0,0,0,NA
21764,0,0,0,NA
21765,1,2,3,0.3333333333333333
21766,0,0,0,NA
21767,0,0,0,NA
21768,0,0,0,NA
21769,0,0,0,NA
21770,0,0,0,NA
21771,0,0,0,NA
21772,0,0,0,NA
21773,0,0,0,NA
21774,0,0,0,NA
21775,0,0,0,NA
21776,0,0,0,NA
21777,0,0,0,NA
21778,0,0,0,NA
21779,0,0,0,NA
21780,0,0,0,NA
21781,8,16,24,0.3333333333333333
21782,0,1,1,0
21783,0,0,0,NA
21784,0,0,0,NA
21785,0,0,0,NA
21786,NA,8,12,NA
21787,0,0,0,NA
21788,4,5,9,0.4444444444444444
21789,0,0,0,NA
21790,0,0,0,NA
21791,0,0,0,NA
21792,0,0,0,NA
21793,0,0,0,NA
21794,0,0,0,NA
21795,0,0,0,NA
21796,0,0,0,NA
21797,0,0,0,NA
21798,2,1,3,0.6666666666666666
21799,0,3,3,0
21800,0,1,1,0
21801,3,16,19,0.15789473684210525
21802,0,0,0,NA
21803,0,0,0,NA
21804,0,0,0,NA
21805,0,0,0,NA
21806,0,0,0,NA
21807,0,0,0,NA
21808,0,0,0,NA
21809,0,0,0,NA
21810,0,0,0,NA
21811,0,0,0,NA
21812,0,0,0,NA
21813,18,26,44,0.4090909090909091
21814,0,0,0,NA
21815,0,0,0,NA
21816,0,0,0,NA
21817,0,1,1,0
21818,NA,NA,6,NA
21819,0,0,0,NA
21820,0,0,0,NA
21821,0,0,0,NA
21822,0,0,0,NA
21823,0,0,0,NA
21824,0,0,0,NA
21825,0,0,0,NA
21826,0,0,0,NA
21827,0,0,0,NA
21828,0,12,12,0
21829,0,0,0,NA
21830,4,23,27,0.14814814814814814
21831,0,0,0,NA
21832,0,0,0,NA
21833,0,0,0,NA
21834,0,1,1,0
21835,0,0,0,NA
21836,0,0,0,NA
21837,0,0,0,NA
21838,0,0,0,NA
21839,0,0,0,NA
21840,0,0,0,NA
21841,0,0,0,NA
21842,0,0,0,NA
21843,1,18,19,0.05263157894736842
21844,1,21,22,0.045454545454545456
21845,0,0,0,NA
21846,0,0,0,NA
21847,0,0,0,NA
21848,0,0,0,NA
21849,0,0,0,NA
21850,0,0,0,NA
21851,0,0,0,NA
21852,0,1,1,0
21853,1,NA,1,1
21854,0,0,0,NA
21855,6,42,48,0.125
21856,0,0,0,NA
21857,0,0,0,NA
21858,1,0,1,1
21859,0,9,9,0
21860,0,0,0,NA
21861,0,0,0,NA
21862,0,0,0,NA
21863,0,0,0,NA
21864,0,14,14,0
21865,0,0,0,NA
21866,NA,NA,6,NA
21867,0,0,0,NA
21868,0,0,0,NA
21869,0,0,0,NA
21870,0,0,0,NA
21871,1,16,17,0.058823529411764705
21872,0,0,0,NA
21873,4,20,24,0.16666666666666666
21874,0,2,2,0
21875,0,0,0,NA
21876,0,0,0,NA
21877,8,10,18,0.4444444444444444
21878,0,0,0,NA
21879,1,1,2,0.5
21880,0,0,0,NA
21881,3,18,21,0.14285714285714285
21882,1,14,15,0.06666666666666667
21883,0,0,0,NA
21884,NA,NA,20,NA
21885,NA,NA,8,NA
21886,0,0,0,NA
21887,NA,NA,20,NA
21888,NA,NA,26,NA
21889,0,0,0,NA
21890,0,0,0,NA
21891,0,0,0,NA
21892,0,0,0,NA
21893,0,0,0,NA
21894,0,0,0,NA
21895,NA,NA,70,NA
21896,0,11,11,0
21897,0,0,0,NA
21898,0,0,0,NA
21899,0,0,0,NA
21900,0,0,0,NA
21901,0,3,3,0
21902,0,0,0,NA
21903,0,0,0,NA
21904,0,0,0,NA
21905,0,0,0,NA
21906,0,0,0,NA
21907,0,0,0,NA
21908,0,0,0,NA
21909,0,0,0,NA
21910,0,0,0,NA
21911,0,1,1,0
21912,0,0,0,NA
21913,0,1,1,0
21914,0,0,0,NA
21915,0,0,0,NA
21916,0,0,0,NA
21917,0,0,0,NA
21918,0,0,0,NA
21919,0,6,6,0
21920,0,0,0,NA
21921,0,0,0,NA
21922,0,0,0,NA
21923,0,0,0,NA
21924,9,0,9,1
21925,0,0,0,NA
21926,7,39,46,0.15217391304347827
21927,NA,NA,8,NA
21928,0,0,0,NA
21929,2,29,0,NA
21930,0,0,0,NA
21931,0,0,0,NA
21932,0,0,0,NA
21933,0,0,0,NA
21934,0,0,0,NA
21935,0,0,0,NA
21936,0,0,0,NA
21937,0,0,0,NA
21938,0,0,0,NA
21939,0,0,0,NA
21940,0,0,0,NA
21941,0,0,0,NA
21942,0,0,0,NA
21943,0,0,0,NA
21944,0,0,0,NA
21945,0,0,0,NA
21946,0,0,0,NA
21947,0,0,0,NA
21948,0,0,0,NA
21949,0,0,0,NA
21950,0,0,0,NA
21951,0,0,0,NA
21952,NA,NA,NA,NA
21953,0,0,0,NA
21954,0,0,0,NA
21955,0,0,0,NA
21956,1,12,13,0.07692307692307693
21957,0,0,0,NA
21958,0,0,0,NA
21959,0,1,1,0
21960,0,0,0,NA
21961,0,0,0,NA
21962,0,0,0,NA
21963,NA,NA,NA,NA
21964,1,31,32,0.03125
21965,0,0,0,NA
21966,0,0,0,NA
21967,0,0,0,NA
21968,0,0,0,NA
21969,0,0,0,NA
21970,2,15,17,0.11764705882352941
21971,1,18,19,0.05263157894736842
21972,1,7,8,0.125
21973,NA,NA,50,NA
21974,NA,NA,3,NA
21975,3,33,36,0.08333333333333333
21976,0,10,10,0
21977,18,249,297,0.06060606060606061
21978,2,10,12,0.16666666666666666
21979,0,0,0,NA
21980,0,0,0,NA
21981,0,0,0,NA
21982,0,0,0,NA
21983,0,0,0,NA
21984,0,2,2,0
21985,0,0,0,NA
21986,NA,NA,2,NA
21987,8,47,55,0.14545454545454545
21988,0,0,0,NA
21989,0,0,0,NA
21990,0,1,1,0
21991,0,0,0,NA
21992,0,4,4,0
21993,2,12,14,0.14285714285714285
21994,0,0,0,NA
21995,0,2,2,0
21996,68,395,465,0.14623655913978495
21997,0,0,0,NA
21998,0,0,0,NA
21998,18,249,297,0.06060606060606061
21999,0,0,0,NA
22000,0,0,0,NA
22001,0,0,0,NA
22002,0,0,0,NA
22003,3,6,9,0.3333333333333333
22004,0,0,0,NA
22005,1,6,7,0.14285714285714285
22006,0,1,1,0
22007,0,0,0,NA
22008,0,0,0,NA
22009,0,1,1,0
22010,0,0,0,NA
22011,0,0,0,NA
22012,0,0,0,NA
22013,1,2,3,0.3333333333333333
22014,0,22,22,0
22015,0,0,0,NA
22016,0,0,0,NA
22017,0,0,0,NA
22018,0,0,0,NA
22019,0,0,0,NA
22020,82,707,1039,0.07892204042348412
22021,0,0,0,NA
22022,1,4,5,0.2
22023,0,0,0,NA
22024,0,2,2,0
22025,0,0,0,NA
22026,0,0,0,NA
22027,0,0,0,NA
22028,2,5,7,0.2857142857142857
22029,NA,NA,2,NA
22030,0,0,0,NA
22031,NA,NA,2,NA
22032,0,8,8,0
22033,0,0,0,NA
22034,0,0,0,NA
22035,0,0,0,NA
22036,0,0,0,NA
22037,0,0,0,NA
22038,0,14,14,0
22039,0,0,0,NA
22040,NA,NA,NA,NA
22041,0,0,0,NA
22042,0,0,0,NA
22043,0,5,5,0
22044,0,0,0,NA
22045,0,4,4,0
22046,99,1072,1262,0.07844690966719493
22047,119,172,291,0.40893470790378006
22048,0,0,0,NA
22049,0,1,1,0
22050,0,1,1,0
22051,0,1,1,0
22052,0,0,0,NA
22053,0,1,1,0
22054,0,0,0,NA
22055,0,2,2,0
22056,0,0,0,NA
22057,0,0,0,NA
22058,0,0,0,NA
22059,0,0,0,NA
22060,1,24,25,0.04
22060,82,707,1039,0.07892204042348412
22061,0,0,0,NA
22062,0,1,1,0
22063,0,0,0,NA
22064,0,0,0,NA
22065,0,0,0,NA
22066,0,0,0,NA
22067,0,0,0,NA
22068,0,0,0,NA
22069,0,0,0,NA
22070,0,0,0,NA
22071,154,303,523,0.2944550669216061
22072,0,0,0,NA
22073,0,0,0,NA
22074,0,0,0,NA
22075,0,0,0,NA
22076,0,0,0,NA
22077,0,0,0,NA
22078,0,0,0,NA
22079,0,2,2,0
22080,0,3,3,0
22081,0,0,0,NA
22082,0,0,0,NA
22083,10,17,27,0.37037037037037035
22084,0,0,0,NA
22085,0,2,2,0
22086,0,0,0,NA
22087,0,41,41,0
22088,0,0,0,NA
22089,0,0,0,NA
22090,0,0,0,NA
22091,0,0,0,NA
22092,0,0,0,NA
22093,0,0,0,NA
22094,0,0,0,NA
22095,0,0,0,NA
22096,0,0,0,NA
22097,42,242,421,0.0997624703087886
22098,21,225,246,0.08536585365853659
22098,42,242,421,0.0997624703087886
22099,0,0,0,NA
22100,0,1,1,0
22101,0,0,0,NA
22102,0,0,0,NA
22103,0,0,0,NA
22104,NA,NA,NA,NA
22105,0,0,0,NA
22106,0,0,0,NA
22107,0,0,0,NA
22108,0,0,0,NA
22109,0,0,0,NA
22110,0,0,0,NA
22111,0,1,1,0
22112,0,0,0,NA
22113,NA,NA,30,NA
22114,0,0,0,NA
22115,0,0,0,NA
22116,NA,NA,NA,NA
22117,NA,NA,NA,NA
22118,5,15,20,0.25
22119,NA,NA,2,NA
22120,41,136,177,0.23163841807909605
22121,NA,NA,NA,NA
22122,NA,NA,NA,NA
22123,0,0,0,NA
22124,0,4,4,0
22125,0,7,7,0
22126,1,3,4,0.25
22127,0,0,0,NA
22128,0,0,0,NA
22129,0,6,6,0
22130,0,0,0,NA
22131,0,0,0,NA
22132,0,14,14,0
22133,0,0,0,NA
22134,0,0,0,NA
22135,0,0,0,NA
22136,0,0,0,NA
22137,1,20,21,0.047619047619047616
22138,2,24,26,0.07692307692307693
22139,0,0,37,0
22140,0,2,2,0
22141,0,0,0,NA
22142,0,0,0,NA
22143,0,2,2,0
22144,0,0,0,NA
22145,0,1,1,0
22146,0,0,0,NA
22147,0,0,0,NA
22148,0,0,0,NA
22149,NA,NA,NA,NA
22150,3,39,42,0.07142857142857142
22151,NA,NA,25,NA
22152,0,7,7,0
22153,NA,NA,18,NA
22154,0,NA,NA,NA
22155,0,0,0,NA
22156,0,18,18,0
22157,0,0,0,NA
22158,NA,NA,45,NA
22159,1,3,4,0.25
22160,2,9,11,0.18181818181818182
22161,0,12,12,0
22162,0,6,6,0
22163,0,1,1,0
22164,0,11,11,0
22165,NA,NA,1,NA
22166,NA,NA,NA,NA
22167,0,0,0,NA
22168,0,0,0,NA
22169,0,0,0,NA
22170,0,0,0,NA
22171,0,0,0,NA
22172,0,13,13,0
22173,0,0,0,NA
22174,0,0,0,NA
22175,0,2,2,0
22176,0,3,3,0
22177,0,0,0,NA
22178,0,25,25,0
22179,0,2,2,0
22180,4,63,70,0.05714285714285714
22181,0,38,40,0
22182,0,7,7,0
22183,2,19,21,0.09523809523809523
22184,0,21,21,0
22185,0,29,37,0
22186,2,16,18,0.1111111111111111
22187,10,32,42,0.23809523809523808
22188,0,0,0,NA
22189,0,14,14,0
22190,3,57,60,0.05
22191,0,0,0,NA
22192,0,0,0,NA
22193,0,0,0,NA
22194,0,5,5,0
22195,0,0,0,NA
22196,0,0,0,NA
22197,4,1,5,0.8
22198,NA,NA,10,NA
22199,NA,NA,4,NA
22200,0,0,0,NA
22201,0,0,0,NA
22202,0,1,1,0
22203,0,0,0,NA
22204,0,0,0,NA
22205,0,1,1,0
22206,11,54,65,0.16923076923076924
22207,0,6,6,0
22208,0,0,0,NA
22209,0,24,24,0
22210,0,0,0,NA
22211,0,0,0,NA
22212,98,401,499,0.1963927855711423
22213,0,0,0,NA
22214,0,1,1,0
22215,0,0,0,NA
22216,0,0,0,NA
22217,0,1,1,0
22218,0,0,0,NA
22219,0,2,2,0
22220,0,0,0,NA
22221,NA,NA,NA,NA
22222,0,0,0,NA
22223,0,0,0,NA
22224,0,0,0,NA
22225,0,0,0,NA
22226,0,0,0,NA
22227,0,0,0,NA
22228,0,0,0,NA
22229,129,388,517,0.2495164410058027
22230,0,0,0,NA
22231,0,0,0,NA
22232,0,1,1,0
22233,0,1,1,0
22234,0,0,0,NA
22235,0,1,1,0
22236,NA,NA,NA,NA
22237,NA,NA,NA,NA
22238,0,3,3,0
22239,0,0,0,NA
22240,58,818,876,0.06621004566210045
22241,0,8,8,0
22242,0,3,3,0
22243,0,2,2,0
22244,0,0,0,NA
22245,0,0,0,NA
22246,0,0,0,NA
22247,0,18,18,0
22248,35,319,354,0.09887005649717515
22249,0,0,0,NA
22250,0,0,0,NA
22251,0,7,7,0
22252,0,0,0,NA
22253,0,3,3,0
22254,0,0,0,NA
22255,0,0,0,NA
22256,0,0,0,NA
22257,0,0,0,NA
22258,0,0,0,NA
22259,0,0,0,NA
22260,0,0,0,NA
22261,0,0,0,NA
22262,0,0,0,NA
22263,15,168,183,0.08196721311475409
22264,0,0,0,NA
22265,0,0,0,NA
22266,0,8,8,0
22267,0,0,0,NA
22268,29,289,318,0.09119496855345911
22269,0,0,0,NA
22270,0,1,1,0
22271,0,1,1,0
22272,0,0,0,NA
22273,0,0,0,NA
22274,0,15,15,0
22275,0,0,0,NA
22276,0,0,0,NA
22277,0,0,0,NA
22278,0,0,0,NA
22279,0,0,0,NA
22280,0,0,0,NA
22281,17,441,458,0.03711790393013101
22282,1,13,14,0.07142857142857142
22283,0,0,0,NA
22284,0,0,0,NA
22285,0,0,0,NA
22286,0,0,0,NA
22287,0,0,0,NA
22288,0,0,0,NA
22289,0,3,3,0
22290,0,0,0,NA
22291,0,0,0,NA
22292,NA,NA,22,NA
22293,0,0,0,NA
22294,0,0,0,NA
22295,0,0,NA,NA
22296,0,0,0,NA
22297,0,0,0,NA
22298,0,4,4,0
22299,32,436,468,0.06837606837606838
22300,0,0,0,NA
22301,0,0,0,NA
22302,0,0,0,NA
22303,0,0,0,NA
22304,0,0,0,NA
22305,0,0,0,NA
22306,0,2,2,0
22307,0,0,0,NA
22308,0,1,1,0
22309,0,5,5,0
22310,0,0,0,NA
22311,0,1,1,0
22312,0,0,0,NA
22313,0,0,0,NA
22314,0,0,0,NA
22315,0,0,0,NA
22316,0,0,0,NA
22317,0,0,0,NA
22318,0,0,0,NA
22319,0,0,0,NA
22320,0,0,0,NA
22321,0,2,2,0
22322,0,0,0,NA
22323,0,0,0,NA
22324,0,2,2,0
22325,35,355,390,0.08974358974358974
22326,0,0,0,NA
22327,0,0,0,NA
22328,0,2,2,0
22329,0,0,0,NA
22330,0,0,0,NA
22331,0,0,0,NA
22332,0,0,0,NA
22333,0,0,0,NA
22334,0,0,0,NA
22335,0,0,0,NA
22336,31,201,232,0.1336206896551724
22337,0,0,0,NA
22338,0,1,1,0
22339,0,3,3,0
22340,5,15,20,0.25
22341,0,1,1,0
22342,0,0,0,NA
22343,0,2,2,0
22344,0,0,0,NA
22345,0,0,0,NA
22346,0,0,0,NA
22347,0,0,0,NA
22348,37,403,440,0.08409090909090909
22349,0,9,9,0
22350,0,0,0,NA
22351,0,0,0,NA
22352,18,375,393,0.04580152671755725
22353,0,45,45,0
22354,0,2,2,0
22355,0,0,0,NA
22356,NA,NA,NA,NA
22357,0,0,0,NA
22358,0,0,0,NA
22359,0,6,6,0
22360,0,0,0,NA
22361,0,0,0,NA
22362,0,0,0,NA
22363,0,0,0,NA
22364,0,0,0,NA
22365,0,0,0,NA
22366,0,0,0,NA
22367,0,0,0,NA
22368,25,317,342,0.07309941520467836
22369,0,0,0,NA
22370,0,0,0,NA
22371,0,2,2,0
22372,0,0,0,NA
22373,0,8,8,0
22374,0,0,0,NA
22375,15,265,280,0.05357142857142857
22376,0,0,0,NA
22377,0,0,0,NA
22378,0,0,0,NA
22379,1,20,21,0.047619047619047616
22380,NA,NA,NA,NA
22381,0,0,0,NA
22382,NA,NA,NA,NA
22383,0,0,0,NA
22384,0,0,0,NA
22385,0,0,0,NA
22386,0,0,0,NA
22387,0,0,0,NA
22388,0,0,0,NA
22389,8,138,146,0.0547945205479452
22390,0,0,0,NA
22391,0,0,0,NA
22392,1,1,2,0.5
22393,0,6,6,0
22394,0,0,0,NA
22395,0,0,0,NA
22396,0,9,9,0
22397,0,1,1,0
22398,0,0,0,NA
22399,NA,NA,NA,NA
22400,0,0,0,NA
22401,0,0,0,NA
22402,0,0,0,NA
22403,0,1,1,0
22404,156,622,1049,0.14871306005719734
22405,0,0,0,NA
22406,0,0,0,NA
22407,0,0,0,NA
22408,0,0,0,NA
22409,0,0,0,NA
22410,0,34,34,0
22411,0,0,0,NA
22412,0,4,4,0
22413,0,0,0,NA
22414,0,0,0,NA
22415,156,622,778,0.20051413881748073
22416,0,0,0,NA
22417,0,0,0,NA
22418,0,0,0,NA
22419,NA,NA,NA,NA
22420,0,0,0,NA
22421,0,1,1,0
22422,NA,NA,NA,NA
22423,0,0,0,NA
22424,0,0,0,NA
22425,0,0,0,NA
22426,0,5,5,0
22427,0,0,0,NA
22428,0,0,0,NA
22429,0,0,0,NA
22430,NA,NA,5,NA
22431,0,0,0,NA
22432,0,0,0,NA
22433,NA,NA,NA,NA
22434,0,1,1,0
22435,0,0,0,NA
22436,0,0,0,NA
22437,0,NA,NA,NA
22438,NA,NA,NA,NA
22439,0,0,0,NA
22440,0,14,14,0
22441,NA,NA,NA,NA
22442,0,60,60,0
22443,2,79,81,0.024691358024691357
22444,1,121,122,0.00819672131147541
22445,0,2,2,0
22446,1,29,30,0.03333333333333333
22447,NA,NA,NA,NA
22448,1,6,7,0.14285714285714285
22449,2,4,6,0.3333333333333333
22450,5,15,20,0.25
22451,NA,NA,NA,NA
22452,0,7,7,0
22453,17,136,153,0.1111111111111111
22454,0,3,3,0
22455,0,13,13,0
22456,0,41,41,0
22457,0,0,0,NA
22458,0,0,0,NA
22459,0,0,0,NA
22460,0,24,24,0
22461,0,0,0,NA
22462,0,0,0,NA
22463,0,0,0,NA
22464,6,12,18,0.3333333333333333
22465,0,0,0,NA
22466,0,1,1,0
22467,3,10,13,0.23076923076923078
22468,1,12,13,0.07692307692307693
22469,NA,NA,NA,NA
22470,7,93,100,0.07
22471,1,12,13,0.07692307692307693
22472,0,62,62,0
22473,0,27,27,0
22474,0,7,7,0
22475,NA,NA,NA,NA
22476,0,0,0,NA
22477,0,0,0,NA
22478,0,11,11,0
22479,0,16,16,0
22480,NA,NA,NA,NA
22481,NA,NA,NA,NA
22482,0,4,4,0
22483,0,0,0,NA
22484,0,0,0,NA
22485,0,0,0,NA
22486,NA,NA,NA,NA
22487,0,0,0,NA
22488,0,0,0,NA
22489,0,0,0,NA
22490,0,5,5,0
22491,0,0,0,NA
22492,0,1,1,0
22493,NA,NA,25,NA
22494,0,0,0,NA
22495,0,0,0,NA
22496,0,0,0,NA
22497,0,0,0,NA
22498,0,0,0,NA
22499,NA,NA,NA,NA
22500,0,0,0,NA
22501,0,NA,NA,NA
22502,0,0,0,NA
22503,0,35,35,0
22504,NA,NA,NA,NA
22505,NA,NA,NA,NA
22506,0,0,25,0
22507,0,0,0,NA
22508,0,0,0,NA
22509,NA,NA,NA,NA
22510,0,0,0,NA
22511,45,341,450,0.1
22512,0,0,0,NA
22513,0,1,1,0
22514,0,4,4,0
22515,0,0,0,NA
22516,0,0,0,NA
22517,0,0,0,NA
22518,0,0,0,NA
22519,0,8,8,0
22520,0,0,0,NA
22521,0,5,5,0
22522,0,0,0,NA
22523,0,0,0,NA
22524,0,10,10,0
22525,0,0,0,NA
22526,0,0,0,NA
22527,0,0,0,NA
22528,0,0,0,NA
22529,0,0,0,NA
22530,0,0,0,NA
22531,0,0,0,NA
22532,0,11,11,0
22533,0,0,0,NA
22534,51,380,410,0.12439024390243902
22535,3,4,7,0.42857142857142855
22536,0,0,0,NA
22537,0,17,17,0
22538,0,0,0,NA
22539,0,0,0,NA
22540,0,1,1,0
22541,0,0,0,NA
22542,0,0,0,NA
22543,0,0,0,NA
22544,0,0,0,NA
22545,0,0,0,NA
22546,0,0,0,NA
22547,0,0,0,NA
22548,43,150,193,0.22279792746113988
22549,0,0,0,NA
22550,1,11,12,0.08333333333333333
22551,0,0,0,NA
22552,0,0,0,NA
22553,0,0,0,NA
22554,11,16,27,0.4074074074074074
22555,0,0,0,NA
22556,0,0,0,NA
22557,0,0,0,NA
22558,0,1,1,0
22559,0,0,0,NA
22560,0,0,0,NA
22561,0,0,0,NA
22562,NA,NA,NA,NA
22563,0,0,0,NA
22564,1,3,4,0.25
22565,0,0,0,NA
22566,0,0,0,NA
22567,0,4,4,0
22568,0,11,11,0
22569,NA,NA,NA,NA
22570,4,11,15,0.26666666666666666
22571,0,0,0,NA
22572,0,0,0,NA
22573,0,1,1,0
22574,7,27,34,0.20588235294117646
22575,37,90,127,0.29133858267716534
22576,1,22,23,0.043478260869565216
22577,0,1,1,0
22578,1,59,60,0.016666666666666666
22579,0,0,0,NA
22580,2,10,12,0.16666666666666666
22581,1,22,23,0.043478260869565216
22582,0,35,35,0
22583,NA,NA,20,NA
22584,4,12,16,0.25
22585,0,20,20,0
22586,0,4,4,0
22587,0,0,0,NA
22588,NA,NA,62,NA
22589,0,6,6,0
22590,NA,NA,13,NA
22591,0,0,0,NA
22592,0,5,5,0
22593,0,0,0,NA
22594,0,0,0,NA
22595,0,1,1,0
22596,0,0,0,NA
22597,3,26,29,0.10344827586206896
22598,0,0,0,NA
22599,0,0,0,NA
22600,0,0,0,NA
22601,0,1,1,0
22602,0,0,0,NA
22603,0,2,2,0
22604,0,20,20,0
22605,0,2,2,0
22606,0,0,0,NA
22607,0,6,6,0
22608,0,1,1,0
22609,0,0,0,NA
22610,0,0,0,NA
22611,0,0,0,NA
22612,0,2,2,0
22613,0,6,6,0
22614,0,1,1,0
22615,0,0,0,NA
22616,0,0,0,NA
22617,0,0,0,NA
22618,0,6,6,0
22619,0,0,0,NA
22620,0,0,0,NA
22621,0,0,0,NA
22622,NA,NA,5,NA
22623,0,0,0,NA
22624,0,0,0,NA
22625,NA,NA,8,NA
22626,NA,NA,1,NA
22627,0,1,1,0
22628,0,5,5,0
22629,0,0,0,NA
22630,0,0,0,NA
22631,NA,NA,NA,NA
22632,4,14,18,0.2222222222222222
22633,0,18,18,0
22634,NA,NA,NA,NA
22635,0,0,0,NA
22636,0,8,8,0
22637,2,31,33,0.06060606060606061
22638,0,28,28,0
22639,0,2,2,0
22640,0,0,0,NA
22641,0,0,0,NA
22642,0,13,13,0
22643,0,0,0,NA
22644,0,0,0,NA
22645,0,0,0,NA
22646,0,1,1,0
22647,0,0,0,NA
22648,0,0,0,NA
22649,0,0,0,NA
22650,0,0,0,NA
22651,0,2,2,0
22652,0,0,0,NA
22653,0,12,12,0
22654,0,0,0,NA
22655,0,0,0,NA
22656,0,0,0,NA
22657,11,141,204,0.05392156862745098
22658,0,0,0,NA
22659,0,0,0,NA
22660,0,0,0,NA
22661,0,2,2,0
22662,0,NA,NA,NA
22663,0,0,0,NA
22664,0,2,2,0
22665,0,0,0,NA
22666,0,0,0,NA
22667,0,0,0,NA
22668,0,3,3,0
22669,0,0,0,NA
22670,0,2,2,0
22671,0,0,0,NA
22672,0,1,1,0
22673,0,3,3,0
22674,0,5,5,0
22675,0,6,6,0
22676,0,0,0,NA
22677,0,10,10,0
22678,0,0,0,NA
22679,17,191,233,0.07296137339055794
22680,NA,NA,NA,NA
22681,0,0,0,NA
22682,NA,NA,1,NA
22683,NA,NA,NA,NA
22684,0,0,0,NA
22685,0,0,0,NA
