casualty_group,total_incidents,civil_defense_region,country,year,month,killed,injured,total_casualties,time_binary,lethality_category
11297,1,3: North Midlands,England,1941,1,13,30,43,1,low
11298,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11299,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11300,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11301,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11302,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11303,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11304,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11305,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11306,1,4: Eastern,England,1941,1,0,5,5,1,low
11307,1,4: Eastern,England,1941,1,0,3,3,1,low
11308,1,4: Eastern,England,1941,1,0,0,0,1,NA
11310,1,4: Eastern,England,1941,1,0,6,6,1,low
11311,1,4: Eastern,England,1941,1,0,0,0,1,NA
11312,1,4: Eastern,England,1941,1,0,0,0,1,NA
11313,20,5: London,England,1941,1,17,142,159,1,low
11314,3,5: London,England,1941,1,2,0,2,1,high
11314,3,5: London,England,1941,1,17,142,159,1,low
11315,1,6: Southern,England,1941,1,7,32,39,1,low
11316,1,6: Southern,England,1941,1,0,0,0,1,NA
11317,1,6: Southern,England,1941,1,0,0,0,1,NA
11318,1,6: Southern,England,1941,1,0,3,3,1,low
11319,1,6: Southern,England,1941,1,0,0,0,1,NA
11320,1,6: Southern,England,1941,1,4,3,7,1,medium
11323,1,6: Southern,England,1941,1,0,5,5,1,low
11324,1,7: South Western,England,1941,1,0,6,6,1,low
11325,1,7: South Western,England,1941,1,0,0,0,1,NA
11326,1,7: South Western,England,1941,1,0,0,0,1,NA
11327,1,7: South Western,England,1941,1,2,27,29,1,low
11328,1,7: South Western,England,1941,1,0,0,0,1,NA
11329,1,7: South Western,England,1941,1,0,0,0,1,NA
11330,1,7: South Western,England,1941,1,0,0,0,1,NA
11331,1,6: Southern,England,1941,1,0,0,0,1,NA
11332,1,9: Midlands,England,1941,1,0,0,0,1,NA
11333,1,9: Midlands,England,1941,1,0,3,3,1,low
11334,1,9: Midlands,England,1941,1,0,8,8,1,low
11335,1,9: Midlands,England,1941,1,5,8,11,1,medium
11336,1,9: Midlands,England,1941,1,1,1,2,1,medium
11337,1,10: North Western,England,1941,1,0,2,2,1,low
11338,1,10: North Western,England,1941,1,22,56,78,1,low
11339,1,10: North Western,England,1941,1,0,0,0,1,NA
11340,1,10: North Western,England,1941,1,1,1,2,1,medium
11341,1,10: North Western,England,1941,1,6,24,30,1,low
11342,1,10: North Western,England,1941,1,0,0,0,1,NA
11343,1,10: North Western,England,1941,1,0,0,0,1,NA
11344,1,10: North Western,England,1941,1,0,0,0,1,NA
11345,1,10: North Western,England,1941,1,8,56,64,1,low
11346,1,10: North Western,England,1941,1,0,0,0,1,NA
11347,1,10: North Western,England,1941,1,0,0,0,1,NA
11348,1,10: North Western,England,1941,1,0,0,0,1,NA
11349,1,10: North Western,England,1941,1,1,3,4,1,low
11350,1,10: North Western,England,1941,1,0,0,0,1,NA
11351,1,12: South Eastern,England,1941,1,1,0,1,1,high
11352,1,12: South Eastern,England,1941,1,0,3,3,1,low
11353,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11354,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11355,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11356,1,12: South Eastern,England,1941,1,2,6,8,0,low
11357,1,1: Northern,England,1941,1,0,0,0,1,NA
11358,1,2: North Eastern,England,1941,1,15,15,0,1,NA
11359,1,2: North Eastern,England,1941,1,7,7,0,1,NA
11360,1,3: North Midland,England,1941,1,0,0,0,1,NA
11361,1,4: Eastern,England,1941,1,0,0,0,1,NA
11362,2,4: Eastern,England,1941,1,0,0,0,1,NA
11362,2,4: Eastern,England,1941,1,17,142,159,1,low
11363,1,6: Southern,England,1941,1,0,0,0,1,NA
11364,1,6: Southern,England,1941,1,0,0,0,1,NA
11365,1,6: Southern,England,1941,1,0,0,0,1,NA
11366,1,6: Southern,England,1941,1,0,0,0,1,NA
11367,1,6: Southern,England,1941,1,0,0,0,1,NA
11368,1,6: Southern,England,1941,1,0,0,0,1,NA
11369,1,6: Southern,England,1941,1,0,0,0,1,NA
11370,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11371,1,10: North Western,England,1941,1,0,0,0,1,NA
11372,1,10: North Western,England,1941,1,0,0,0,1,NA
11373,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11374,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11375,1,6: Southern,England,1941,1,126,294,420,1,low
11376,1,6: Southern,England,1941,1,0,0,0,1,NA
11377,1,6: Southern,England,1941,1,0,0,0,1,NA
11379,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11380,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11381,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11382,1,10: North Western,England,1941,1,0,0,0,1,NA
11383,1,12: South Eastern,England,1941,1,2,0,2,0,high
11385,13,5: London,England,1941,1,156,677,833,1,low
11386,5,5: London,England,1941,1,0,0,0,1,NA
11386,5,5: London,England,1941,1,156,677,833,1,low
11387,1,5: London,England,1941,1,0,0,0,1,NA
11388,10,5: London,England,1941,1,0,0,0,1,NA
11388,10,5: London,England,1941,1,156,677,833,1,low
11389,1,6: Southern,England,1941,1,0,3,3,1,low
11390,1,6: Southern,England,1941,1,0,0,0,1,NA
11391,1,6: Southern,England,1941,1,0,0,0,1,NA
11392,1,7: South Western,England,1941,1,0,0,0,1,NA
11393,1,1: Northern,England,1941,1,0,0,0,1,NA
11394,13,4: Eastern,England,1941,1,156,677,833,1,low
11395,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11396,1,4: Eastern,England,1941,1,0,0,0,1,NA
11397,1,4: Eastern,England,1941,1,0,0,0,1,NA
11398,1,4: Eastern,England,1941,1,0,0,0,1,NA
11399,1,4: Eastern,England,1941,1,0,0,0,1,NA
11400,1,4: Eastern,England,1941,1,0,0,0,1,NA
11401,1,4: Eastern,England,1941,1,0,5,5,1,low
11402,1,4: Eastern,England,1941,1,3,3,6,1,medium
11403,1,4: Eastern,England,1941,1,0,3,3,1,low
11405,1,4: Eastern,England,1941,1,1,0,1,1,high
11406,1,4: Eastern,England,1941,1,0,0,0,1,NA
11407,1,4: Eastern,England,1941,1,0,3,3,1,low
11408,1,4: Eastern,England,1941,1,0,0,0,1,NA
11409,7,5: London,England,1941,1,42,136,178,1,low
11410,10,5: London,England,1941,1,0,0,0,1,NA
11410,10,5: London,England,1941,1,42,136,178,1,low
11411,1,6: Southern,England,1941,1,0,0,0,1,NA
11412,1,6: Southern,England,1941,1,0,0,0,1,NA
11413,1,7: South Western,England,1941,1,3,12,15,1,low
11414,1,7: South Western,England,1941,1,0,2,2,1,low
11415,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11416,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11417,1,12: South Eastern,England,1941,1,2,6,8,1,low
11418,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11419,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11420,1,12: South Eastern,England,1941,1,0,5,5,1,low
11421,1,12: South Eastern,England,1941,1,0,1,1,1,low
11422,1,12: South Eastern,England,1941,1,1,5,6,1,low
11423,1,12: South Eastern,England,1941,1,1,10,11,1,low
11424,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11425,1,12: South Eastern,England,1941,1,0,2,2,1,low
11426,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11427,1,5: London,England,1941,1,0,0,0,1,NA
11428,1,6: Southern,England,1941,1,0,0,0,0,NA
11429,1,6: Southern,England,1941,1,0,0,0,0,NA
11430,1,4: Eastern,England,1941,1,0,0,0,1,NA
11431,2,4: Eastern,England,1941,1,0,0,0,1,NA
11431,2,4: Eastern,England,1941,1,42,136,178,1,low
11432,4,5: London,England,1941,1,0,0,0,1,NA
11432,4,5: London,England,1941,1,42,136,178,1,low
11433,1,1: Northern,England,1941,1,0,0,0,1,NA
11434,1,7: South Western,England,1941,1,18,60,78,1,low
11435,1,8: Wales,Wales,1941,1,0,1,1,1,low
11436,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11437,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11438,1,5: London,England,1941,1,0,0,0,1,NA
11439,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11440,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11441,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11442,1,2: North Eastern,England,1941,1,0,3,3,1,low
11443,1,2: North Eastern,England,1941,1,0,2,2,1,low
11444,1,3: North Midlands,England,1941,1,19,38,57,1,medium
11445,1,3: North Midlands,England,1941,1,7,9,16,1,medium
11446,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11447,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11448,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11449,1,3: North Midlands,England,1941,1,1,17,18,1,low
11450,1,4: Eastern,England,1941,1,0,0,0,1,NA
11451,1,4: Eastern,England,1941,1,0,0,0,1,NA
11452,1,4: Eastern,England,1941,1,0,0,0,1,NA
11453,1,4: Eastern,England,1941,1,0,0,0,1,NA
11454,1,4: Eastern,England,1941,1,0,0,0,1,NA
11455,1,5: London,England,1941,1,2,0,2,1,high
11456,1,5: London,England,1941,1,0,0,0,1,NA
11457,1,5: London,England,1941,1,5,2,7,1,high
11458,1,5: London,England,1941,1,0,2,2,1,low
11459,1,5: London,England,1941,1,37,42,79,1,medium
11460,1,5: London,England,1941,1,1,3,4,1,low
11462,1,9: Midlands,England,1941,1,0,0,0,1,NA
11463,1,9: Midlands,England,1941,1,0,5,5,1,low
11464,1,9: Midlands,England,1941,1,0,0,0,1,NA
11465,1,9: Midlands,England,1941,1,0,0,0,1,NA
11466,1,9: Midlands,England,1941,1,0,0,0,1,NA
11467,1,9: Midlands,England,1941,1,0,0,0,1,NA
11468,1,9: Midlands,England,1941,1,0,0,0,1,NA
11469,1,12: South Eastern,England,1941,1,0,1,1,1,low
11470,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11471,1,1: Northern,England,1941,1,0,0,0,0,NA
11472,1,2: North Eastern,England,1941,1,0,0,0,0,NA
11473,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11474,1,1: Northern,England,1941,1,0,0,0,1,NA
11475,1,1: Northern,England,1941,1,0,0,0,1,NA
11476,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11477,1,4: Eastern,England,1941,1,0,0,0,1,NA
11478,1,4: Eastern,England,1941,1,0,0,0,1,NA
11479,1,5: London,England,1941,1,0,0,0,1,NA
11480,1,5: London,England,1941,1,0,15,15,1,low
11481,1,5: London,England,1941,1,0,0,0,1,NA
11482,1,5: London,England,1941,1,0,0,0,1,NA
11483,1,9: Midlands,England,1941,1,0,0,0,1,NA
11484,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11485,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11486,1,4: Eastern,England,1941,1,0,3,3,1,low
11487,1,5: London,England,1941,1,0,0,0,1,NA
11488,1,5: London,England,1941,1,0,0,0,1,NA
11489,1,6: Southern,England,1941,1,0,0,0,1,NA
11490,1,6: Southern,England,1941,1,0,0,0,1,NA
11491,1,6: Southern,England,1941,1,0,0,0,1,NA
11492,1,6: Southern,England,1941,1,0,0,0,1,NA
11493,1,6: Southern,England,1941,1,0,0,0,1,NA
11494,1,6: Southern,England,1941,1,0,0,0,1,NA
11495,1,6: Southern,England,1941,1,0,0,0,1,NA
11496,1,6: Southern,England,1941,1,0,0,0,1,NA
11497,1,6: Southern,England,1941,1,0,0,0,1,NA
11498,1,6: Southern,England,1941,1,0,0,0,1,NA
11499,1,7: South Western,England,1941,1,2,3,5,1,medium
11500,1,7: South Western,England,1941,1,6,70,76,1,low
11501,1,7: South Western,England,1941,1,6,15,21,1,low
11502,1,7: South Western,England,1941,1,0,0,0,1,NA
11503,1,7: South Western,England,1941,1,0,0,0,1,NA
11504,1,7: South Western,England,1941,1,0,0,0,1,NA
11505,1,7: South Western,England,1941,1,0,0,0,1,NA
11506,1,7: South Western,England,1941,1,0,0,0,1,NA
11507,1,7: South Western,England,1941,1,0,0,0,1,NA
11508,1,7: South Western,England,1941,1,0,0,0,1,NA
11509,1,7: South Western,England,1941,1,0,0,0,1,NA
11510,1,7: South Western,England,1941,1,0,0,0,1,NA
11511,1,7: South Western,England,1941,1,0,0,0,1,NA
11512,1,7: South Western,England,1941,1,0,0,0,1,NA
11513,1,7: South Western,England,1941,1,0,0,0,1,NA
11514,1,7: South Western,England,1941,1,0,0,0,1,NA
11515,1,7: South Western,England,1941,1,0,0,0,1,NA
11516,1,7: South Western,England,1941,1,0,0,0,1,NA
11517,1,7: South Western,England,1941,1,0,0,0,1,NA
11518,1,7: South Western,England,1941,1,0,0,0,1,NA
11519,1,7: South Western,England,1941,1,0,0,0,1,NA
11520,1,7: South Western,England,1941,1,0,0,0,1,NA
11521,1,7: South Western,England,1941,1,0,0,0,1,NA
11522,1,7: South Western,England,1941,1,0,0,0,1,NA
11523,1,6: Southern,England,1941,1,0,7,7,1,low
11524,1,6: Southern,England,1941,1,0,0,0,1,NA
11525,1,7: South Western,England,1941,1,0,0,0,1,NA
11527,1,7: South Western,England,1941,1,0,0,0,1,NA
11528,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11529,1,12: South Eastern,England,1941,1,0,6,6,1,low
11530,1,12: South Eastern,England,1941,1,2,0,2,1,high
11531,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11532,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11533,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11534,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11535,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11536,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11537,1,6: Southern,England,1941,1,0,0,0,1,NA
11538,1,6: Southern,England,1941,1,0,0,0,1,NA
11539,1,5: London,England,1941,1,0,0,0,1,NA
11540,1,6: Southern,England,1941,1,0,0,0,1,NA
11541,1,6: Southern,England,1941,1,0,0,0,1,NA
11542,1,6: Southern,England,1941,1,0,0,0,1,NA
11543,1,7: South Western,England,1941,1,11,17,28,1,medium
11544,1,7: South Western,England,1941,1,0,0,0,1,NA
11546,1,6: Southern,England,1941,1,0,0,0,1,NA
11547,1,6: Southern,England,1941,1,0,0,0,1,NA
11548,1,6: Southern,England,1941,1,0,0,0,1,NA
11549,1,7: South Western,England,1941,1,0,0,0,1,NA
11550,1,7: South Western,England,1941,1,0,0,0,1,NA
11551,1,7: South Western,England,1941,1,0,0,0,1,NA
11552,1,7: South Western,England,1941,1,0,0,0,1,NA
11553,1,7: South Western,England,1941,1,0,0,0,1,NA
11554,1,7: South Western,England,1941,1,0,0,0,1,NA
11555,1,7: South Western,England,1941,1,0,0,0,1,NA
11556,1,8: Wales,Wales,1941,1,42,92,134,1,low
11557,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11558,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11559,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11560,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11561,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11562,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11563,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11564,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11565,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11566,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11567,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11568,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11569,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11570,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11571,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11572,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11573,1,8: Wales,Wales,1941,1,0,0,0,1,NA
11574,1,9: Midlands,England,1941,1,0,0,0,1,NA
11575,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11576,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11577,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11578,1,3: North Midlands,England,1941,1,2,26,27,0,low
11581,1,4: Eastern,England,1941,1,0,0,0,0,NA
11582,1,4: Eastern,England,1941,1,0,0,0,0,NA
11583,1,4: Eastern,England,1941,1,0,0,0,0,NA
11584,1,4: Eastern,England,1941,1,3,1,4,0,high
11585,1,4: Eastern,England,1941,1,0,0,0,0,NA
11586,1,4: Eastern,England,1941,1,0,7,7,0,low
11587,1,4: Eastern,England,1941,1,0,0,0,0,NA
11588,1,4: Eastern,England,1941,1,0,0,0,0,NA
11589,1,5: London,England,1941,1,0,3,3,0,low
11590,1,6: Southern,England,1941,1,0,0,0,1,NA
11591,1,6: Southern,England,1941,1,0,0,0,1,NA
11592,1,6: Southern,England,1941,1,0,0,0,1,NA
11593,1,7: South Western,England,1941,1,0,0,0,1,NA
11594,1,7: South Western,England,1941,1,0,0,0,1,NA
11595,1,7: South Western,England,1941,1,0,0,0,1,NA
11596,1,7: South Western,England,1941,1,0,0,0,1,NA
11597,1,6: Southern,England,1941,1,0,0,0,1,NA
11598,1,7: South Western,England,1941,1,0,0,0,1,NA
11599,1,7: South Western,England,1941,1,0,0,0,1,NA
11600,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11601,1,4: Eastern,England,1941,1,5,15,20,0,low
11602,1,4: Eastern,England,1941,1,0,0,0,0,NA
11603,1,4: Eastern,England,1941,1,0,0,0,1,NA
11604,1,4: Eastern,England,1941,1,0,0,0,1,NA
11605,1,4: Eastern,England,1941,1,0,0,0,1,NA
11606,1,4: Eastern,England,1941,1,0,0,0,1,NA
11607,1,4: Eastern,England,1941,1,0,0,0,1,NA
11608,1,4: Eastern,England,1941,1,0,0,0,1,NA
11609,1,4: Eastern,England,1941,1,0,0,0,1,NA
11610,13,5: London,England,1941,1,3,17,20,1,low
11612,1,6: Southern,England,1941,1,5,0,5,1,high
11613,1,6: Southern,England,1941,1,0,0,0,1,NA
11614,1,6: Southern,England,1941,1,0,0,0,1,NA
11615,1,6: Southern,England,1941,1,0,0,0,1,NA
11616,1,6: Southern,England,1941,1,0,0,0,1,NA
11617,1,6: Southern,England,1941,1,0,0,0,1,NA
11618,1,6: Southern,England,1941,1,0,0,0,1,NA
11619,1,6: Southern,England,1941,1,0,0,0,1,NA
11620,1,6: Southern,England,1941,1,0,0,0,1,NA
11621,1,6: Southern,England,1941,1,0,0,0,1,NA
11622,1,6: Southern,England,1941,1,0,0,0,1,NA
11623,1,6: Southern,England,1941,1,0,0,0,1,NA
11624,1,6: Southern,England,1941,1,0,0,0,1,NA
11625,1,6: Southern,England,1941,1,0,0,0,1,NA
11626,1,6: Southern,England,1941,1,0,0,0,1,NA
11627,1,6: Southern,England,1941,1,0,0,0,1,NA
11628,1,6: Southern,England,1941,1,0,0,0,1,NA
11629,1,6: Southern,England,1941,1,0,0,0,1,NA
11630,1,7: South Western,England,1941,1,0,0,0,1,NA
11631,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11632,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11633,1,12: South Eastern,England,1941,1,0,1,1,1,low
11634,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11635,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11636,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11637,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11638,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11639,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11640,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11641,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11642,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11643,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11644,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11645,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11646,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11647,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11648,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11649,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11650,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11651,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11652,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11653,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11654,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11655,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11656,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11657,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11658,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11659,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11660,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11661,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11662,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11663,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11664,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11665,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11666,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11667,1,4: Eastern,England,1941,1,0,0,0,0,NA
11668,1,4: Eastern,England,1941,1,0,0,0,0,NA
11669,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11670,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11671,1,4: Eastern,England,1941,1,0,0,0,1,NA
11672,1,6: Southern,England,1941,1,0,0,0,1,NA
11673,1,6: Southern,England,1941,1,0,0,0,1,NA
11674,1,6: Southern,England,1941,1,0,0,0,1,NA
11675,1,6: Southern,England,1941,1,0,0,0,1,NA
11676,1,6: Southern,England,1941,1,0,0,0,1,NA
11677,1,6: Southern,England,1941,1,0,0,0,1,NA
11678,1,6: Southern,England,1941,1,0,0,0,1,NA
11679,1,6: Southern,England,1941,1,0,0,0,1,NA
11680,1,6: Southern,England,1941,1,0,0,0,1,NA
11681,1,7: South Western,England,1941,1,0,0,0,1,NA
11682,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11683,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11684,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11685,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11686,1,12: South Eastern,England,1941,1,0,0,0,1,NA
11687,1,4: Eastern,England,1941,1,0,5,5,0,low
11688,1,4: Eastern,England,1941,1,0,1,1,0,low
11689,1,4: Eastern,England,1941,1,1,3,4,0,low
11690,1,4: Eastern,England,1941,1,0,0,0,0,NA
11691,1,4: Eastern,England,1941,1,0,0,0,0,NA
11692,1,4: Eastern,England,1941,1,0,0,0,0,NA
11693,1,4: Eastern,England,1941,1,0,0,0,0,NA
11694,1,5: London,England,1941,1,0,1,1,0,low
11695,1,5: London,England,1941,1,1,2,3,0,medium
11697,1,5: London,England,1941,1,0,0,0,0,NA
11698,1,12: South Eastern,England,1941,1,0,1,1,0,low
11699,1,11: Scotland,Scotland,1941,1,0,0,0,1,NA
11700,1,11: Scotland,Scotland,1941,1,0,0,0,1,NA
11701,1,1: Northern,England,1941,1,0,1,1,1,low
11702,1,3: North Midlands,England,1941,1,0,0,0,0,NA
11703,1,4: Eastern,England,1941,1,1,2,3,0,medium
11704,1,2: North Eastern,England,1941,1,0,0,0,0,NA
11705,1,4: Eastern,England,1941,1,0,0,0,0,NA
11706,1,4: Eastern,England,1941,1,0,0,0,0,NA
11707,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11708,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11709,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11710,1,3: North Midlands,England,1941,1,0,0,0,1,NA
11711,1,4: Eastern,England,1941,1,0,0,0,1,NA
11712,1,4: Eastern,England,1941,1,0,0,0,1,NA
11713,1,4: Eastern,England,1941,1,0,0,0,1,NA
11714,1,4: Eastern,England,1941,1,0,0,0,1,NA
11715,1,4: Eastern,England,1941,1,0,0,0,1,NA
11716,1,7: South Western,England,1941,1,0,0,0,1,NA
11717,1,7: South Western,England,1941,1,0,0,0,1,NA
11718,1,4: Eastern,England,1941,1,0,1,1,0,low
11719,1,4: Eastern,England,1941,1,0,0,0,0,NA
11720,1,4: Eastern,England,1941,1,0,0,0,0,NA
11721,1,4: Eastern,England,1941,1,0,0,0,0,NA
11722,1,4: Eastern,England,1941,1,0,0,0,0,NA
11723,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11724,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11725,1,4: Eastern,England,1941,1,0,0,0,0,NA
11726,1,4: Eastern,England,1941,1,7,13,20,0,medium
11727,1,7: South Western,England,1941,1,20,1,21,1,high
11728,1,7: South Western,England,1941,1,0,5,5,1,low
11729,1,1: Northern,England,1941,1,0,0,0,0,NA
11730,1,1: Northern,England,1941,1,0,30,30,0,low
11731,1,1: Northern,England,1941,1,0,0,0,0,NA
11732,1,1: Northern,England,1941,1,1,0,1,0,high
11733,1,3: North Midlands,England,1941,1,15,26,41,0,medium
11734,1,3: North Midlands,England,1941,1,0,0,0,0,NA
11735,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11736,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11737,1,11: Scotland,Scotland,1941,1,0,0,0,0,NA
11738,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11739,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11740,1,3: North Midlands,England,1941,1,0,0,0,0,NA
11741,1,4: Eastern,England,1941,1,0,0,0,0,NA
11742,1,5: London,England,1941,1,0,0,0,0,NA
11743,1,5: London,England,1941,1,0,0,0,0,NA
11744,1,5: London,England,1941,1,1,2,3,0,medium
11745,1,5: London,England,1941,1,0,4,4,0,low
11748,1,6: Southern,England,1941,1,0,0,0,0,NA
11749,1,12: South Eastern,England,1941,1,0,4,4,0,low
11750,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11751,1,1: Northern,England,1941,1,3,0,3,1,high
11752,1,7: South Western,England,1941,1,0,0,0,1,NA
11753,1,5: London,England,1941,1,0,1,1,0,low
11754,1,5: London,England,1941,1,0,0,0,0,NA
11755,1,5: London,England,1941,1,0,0,0,0,NA
11756,1,5: London,England,1941,1,0,0,0,0,NA
11758,1,5: London,England,1941,1,0,0,0,0,NA
11760,1,12: South Eastern,England,1941,1,0,0,0,0,NA
11761,1,1: Northern,England,1941,1,0,0,0,0,NA
11762,1,5: London,England,1941,1,1,8,9,0,low
11763,1,5: London,England,1941,1,0,0,0,0,NA
11764,1,5: London,England,1941,1,0,2,2,0,low
11766,1,4: Eastern,England,1941,1,0,0,0,1,NA
11767,1,4: Eastern,England,1941,1,7,14,21,1,medium
11768,1,4: Eastern,England,1941,1,0,0,0,1,NA
11769,1,4: Eastern,England,1941,1,0,2,2,1,low
11770,1,4: Eastern,England,1941,1,0,0,0,1,NA
11771,1,4: Eastern,England,1941,1,0,0,0,1,NA
11772,1,4: Eastern,England,1941,1,0,0,0,1,NA
11773,1,4: Eastern,England,1941,1,0,0,0,1,NA
11774,1,4: Eastern,England,1941,1,0,2,2,1,low
11775,1,4: Eastern,England,1941,1,0,0,0,1,NA
11776,18,5: London,England,1941,1,15,63,78,1,low
11778,1,6: Southern,England,1941,1,0,0,0,1,NA
11779,1,6: Southern,England,1941,1,4,15,19,1,low
11780,1,7: South Western,England,1941,1,0,0,0,1,NA
